,tokens,ner_tags
49,"['As', 'for', 'developments', 'on', 'the', 'Iranian', 'nuclear', 'issue', ',', 'we', 'reaffirm', 'our', 'firm', 'belief', 'in', 'the', 'need', 'to', 'respect', 'internationally', 'recognized', 'principles', ',', 'including', 'that', 'of', 'resolving', 'conflicts', 'through', 'peaceful', 'means', '.']","['O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
50,"['The', 'State', 'of', 'Kuwait', 'calls', 'upon', 'the', 'international', 'community', 'to', 'coordinate', 'its', 'efforts', 'and', 'to', 'continue', 'to', 'work', 'towards', 'achieving', 'a', 'peaceful', 'resolution', 'of', 'this', 'crisis', ',', 'so', 'as', 'to', 'safeguard', 'the', 'peace', 'and', 'stability', 'of', 'the', 'Gulf', 'region', '.']","['O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O']"
51,"['We', 'also', 'welcome', 'the', 'recent', 'agreement', 'reached', 'between', 'the', 'Islamic', 'Republic', 'of', 'Iran', 'and', 'the', 'International', 'Atomic', 'Energy', 'Agency', '(', 'IAEA', ')', 'as', 'an', 'important', 'step', 'towards', 'dispelling', 'fears', 'and', 'doubts', 'surrounding', 'the', 'Iranian', 'nuclear', 'programme', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O']"
52,"['It', 'is', 'our', 'hope', 'that', 'dialogue', 'and', 'cooperation', 'will', 'resume', 'with', 'total', 'transparency', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
53,"['That', 'would', 'allow', 'us', 'to', 'address', 'all', 'the', 'elements', 'of', 'this', 'issue', ',', 'so', 'as', 'to', 'foster', 'the', 'conditions', 'conducive', 'to', 'making', 'the', 'Middle', 'East', 'a', 'zone', 'free', 'of', 'nuclear', 'weapons', 'and', 'all', 'other', 'weapons', 'of', 'mass', 'destruction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
54,"['In', 'that', 'connection', ',', 'we', 'call', 'upon', 'the', 'international', 'community', 'to', 'exert', 'pressure', 'on', 'Israel', 'to', 'join', 'the', 'Treaty', 'on', 'the', 'Non-Proliferation', 'of', 'Nuclear', 'Weapons', 'and', 'to', 'place', 'all', 'of', 'its', 'nuclear', 'facilities', 'under', 'IAEA', 'safeguards', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O']"
55,"['We', 'emphasize', 'the', 'right', 'of', 'all', 'the', 'States', 'of', 'the', 'region', 'to', 'obtain', 'the', 'technology', 'and', 'know-how', 'necessary', 'to', 'peacefully', 'utilize', 'nuclear', 'energy', 'in', 'accordance', 'with', 'the', 'terms', 'specified', 'by', 'relevant', 'international', 'conventions', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
56,"['Finally', ',', 'we', 'renew', 'our', 'commitment', 'to', 'work', 'through', 'the', 'United', 'Nations', 'to', 'fulfil', 'the', 'hopes', 'and', 'aspirations', 'of', 'our', 'peoples', 'to', 'live', 'together', 'in', 'a', 'world', 'where', 'peace', ',', 'justice', 'and', 'equality', 'prevail', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
57,"['I', 'must', 'confess', 'that', ',', 'when', 'I', 'arrived', 'in', 'this', 'city', 'to', 'participate', 'in', 'this', 'session', 'of', 'the', 'General', 'Assembly', ',', 'I', 'had', 'intended', 'to', 'begin', 'my', 'statement', 'with', 'a', 'strong', 'appeal', 'on', 'the', 'need', 'to', 'rebuild', 'multilateralism', 'and', 'cooperation', 'as', 'the', 'two', 'basic', 'instruments', 'to', 'overcome', 'what', 'today', 'is', 'undoubtedly', 'the', 'central', 'issue', 'in', 'our', 'global', 'discussion', ',', 'namely', ',', 'overcoming', 'the', 'social', 'and', 'economic', 'crisis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
58,"['However', ',', 'certain', 'events', 'on', 'Monday', 'and', 'Tuesday', 'oblige', 'me', 'to', 'begin', 'my', 'statement', 'by', 'reporting', 'that', 'the', 'Embassy', 'of', 'the', 'Argentine', 'Republic', 'in', 'Tegucigalpa', ',', 'Republic', 'of', 'Honduras', ',', 'had', 'its', 'electricity', 'cut', 'off', 'some', 'two', 'days', 'ago', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
59,"['That', ',', 'of', 'course', ',', 'was', 'not', 'because', 'we', 'had', 'not', 'paid', 'the', 'bill', ',', 'but', 'was', 'for', 'far', 'more', 'serious', 'reasons', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
60,"['Next', 'to', 'the', 'Argentine', 'Embassy', 'is', 'a', 'television', 'studio', 'which', 'broadcast', 'the', 'news', 'of', 'President', 'Zelaya', ""'s"", 'arrival', 'in', 'Honduras', ',', 'the', 'repression', 'and', 'the', 'demonstrations', 'in', 'favour', 'of', 'the', 'return', 'of', 'democracy', '.']","['O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
61,"['That', 'was', 'one', 'of', 'the', 'reasons', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
62,"['In', 'any', 'event', ',', 'we', 'have', 'had', 'better', 'luck', 'than', 'the', 'Embassy', 'of', 'the', 'sister', 'Republic', 'of', 'Brazil', ',', 'where', ',', 'at', 'an', 'early', 'stage', 'they', 'cut', 'off', 'not', 'only', 'the', 'electricity', 'but', 'the', 'water', 'as', 'well', '—', 'for', 'having', 'given', 'shelter', 'to', 'the', 'constitutional', 'President', ',', 'Manuel', 'Zelaya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O']"
63,"['As', 'a', 'Latin', 'American', ',', 'I', 'must', 'recall', 'that', 'not', 'even', 'in', 'Chile', 'during', 'the', 'dictatorship', 'of', 'General', 'Pinochet', ',', 'or', 'in', 'Argentina', 'during', 'the', 'dictatorship', 'of', 'General', 'Jorge', 'Rafael', 'Videla', '—', 'perhaps', 'the', 'two', 'cruelest', 'dictatorships', 'in', 'Latin', 'America', '—', 'was', 'there', 'similar', 'behaviour', 'against', 'embassies', 'that', 'were', 'actively', 'working', 'to', 'give', 'shelter', 'to', 'refugees', '.']","['O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
64,"['I', 'say', 'this', 'because', 'it', 'is', 'crucial', 'that', 'we', 'realize', 'that', 'we', 'must', 'design', 'and', 'forge', 'a', 'multilateral', 'strategy', 'which', 'is', 'strong', 'and', 'specific', 'to', 'return', 'democracy', 'to', 'Honduras', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
65,"['We', 'need', 'a', 'strategy', 'which', 'would', 'actually', 'allow', 'for', 'true', 'respect', 'for', 'human', 'rights', 'and', 'ensure', 'free', 'and', 'democratic', 'elections', '—', 'which', 'can', 'take', 'place', 'only', 'with', 'full', 'respect', 'for', 'the', 'constitution', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
66,"['If', 'we', 'do', 'not', 'do', 'this', ',', 'we', 'would', 'be', 'setting', 'a', 'harsh', 'precedent', 'in', 'a', 'region', 'where', ',', 'for', 'decades', 'during', 'the', 'national', 'security', 'doctrine', ',', 'suspensions', 'of', 'democracy', 'claimed', 'the', 'lives', 'of', 'thousands', 'and', 'thousands', 'of', 'Latin', 'Americans', ',', 'led', 'to', 'the', 'exile', 'of', 'many', 'other', 'and', 'created', 'the', 'region', ""'s"", 'most', 'serious', 'economic', 'and', 'social', 'tragedy', 'in', 'memory', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
67,"['I', 'make', 'this', 'appeal', 'because', 'I', 'played', 'an', 'active', 'role', 'from', 'the', 'platform', 'of', 'the', 'Organization', 'of', 'American', 'States', ',', 'and', 'also', 'accompanied', 'the', 'former', 'President', 'of', 'the', 'General', 'Assembly', ',', 'Father', 'Miguel', ""d'Escoto"", 'Brockmann', ',', 'to', 'El', 'Salvador', 'in', 'order', 'to', 'carry', 'out', 'a', 'task', 'which', 'would', 'safeguard', 'two', 'basic', 'values', 'which', ',', 'in', 'my', 'opinion', ',', 'our', 'region', 'has', 'managed', 'to', 'develop:', 'democracy', 'and', 'respect', 'for', 'human', 'rights', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
68,"['Therefore', ',', 'I', 'believe', 'that', 'multilateralism', 'would', 'also', 'mean', 'understanding', 'that', 'we', 'have', 'to', 'set', 'common', 'and', 'general', 'rules', 'in', 'this', 'globalized', 'world', 'that', 'must', 'be', 'accepted', 'by', 'all', 'countries', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
69,"['In', 'this', 'case', ',', 'we', 'are', 'faced', 'with', 'a', 'cynical', 'media', 'coup', 'which', 'was', 'carefully', 'hidden', 'or', 'minimized', 'because', ',', 'in', 'fact', ',', 'it', 'was', 'slanted', 'against', 'the', 'advent', 'of', 'populist', 'progressive', 'Governments', 'in', 'the', 'region', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
70,"['I', 'believe', 'that', ',', 'for', 'all', 'of', 'us', ',', 'defining', 'multilateralism', 'is', 'going', 'to', 'require', 'specific', 'actions', 'and', 'rules', 'so', 'that', 'absolutely', 'all', 'of', 'us', 'will', 'have', 'the', 'same', 'parameters', 'when', 'it', 'comes', 'time', 'to', 'judge', 'conduct', ',', 'attitudes', 'and', 'institutional', 'situations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
71,"['Yesterday', 'I', 'took', 'part', 'in', 'the', 'climate', 'change', 'event', 'convened', 'by', 'Secretary-General', 'Ban', 'Ki-moon', 'in', 'order', 'to', 'bring', 'positions', 'closer', 'together', 'with', 'a', 'view', 'to', 'the', 'Copenhagen', 'Conference', ',', 'which', 'will', 'take', 'place', 'in', 'a', 'little', 'more', 'than', '10', ""weeks'"", 'time', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
72,"['A', 'decade', 'and', 'a', 'half', 'ago', 'we', 'agreed', 'on', 'the', 'United', 'Nations', 'Framework', 'Convention', 'on', 'Climate', 'Change', ',', 'dealing', 'with', 'environmental', 'protection', ',', 'and', 'we', 'later', 'adopted', 'the', 'Kyoto', 'Protocol', 'in', 'order', 'to', 'begin', 'ensuring', 'respect', 'for', 'those', 'obligations', 'undertaken', 'by', 'nations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
73,"['A', 'decade', 'and', 'a', 'half', 'later', ',', 'it', 'is', 'clear', 'that', 'neither', 'agreement', 'is', 'being', 'satisfactorily', 'implemented', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
74,"['Essentially', ',', 'this', 'is', 'sometimes', 'because', 'the', 'nations', 'most', 'responsible', 'for', 'pollution', 'and', 'gas', 'emissions', ',', 'which', 'should', 'bear', 'greater', 'responsibility', 'for', 'reducing', 'those', 'emissions', ',', 'in', 'terms', 'of', 'investments', 'both', 'in', 'their', 'own', 'countries', 'and', 'in', 'developing', 'countries', ',', 'cannot', 'come', 'to', 'an', 'agreement', 'either', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
75,"['As', 'I', 'was', 'saying', 'yesterday', 'in', 'our', 'meeting', ',', 'I', 'think', 'we', 'need', 'to', 'understand', 'that', 'the', 'only', 'possibility', 'of', 'successfully', 'approaching', 'globalization', 'lies', 'precisely', 'in', 'the', 'setting', 'of', 'common', 'rules', 'which', 'would', 'be', 'respected', 'by', 'all', 'nations', ',', 'developed', 'and', 'developing', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
76,"['In', 'this', 'framework', ',', 'we', 'should', 'mention', 'the', 'situation', 'of', 'the', 'Argentine', 'Republic', ',', 'where', 'we', 'still', 'have', 'a', 'colonial', 'enclave', ',', 'our', 'Malvinas', 'Islands', ',', 'which', 'persists', 'without', 'the', 'possibility', 'of', 'addressing', 'the', 'question', 'of', 'sovereignty', 'together', 'with', 'the', 'United', 'Kingdom', ',', 'as', 'proclaimed', 'in', 'many', 'General', 'Assembly', 'resolutions', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O']"
77,"['We', 'were', 'recently', 'able', 'to', 'agree', ',', 'following', 'a', 'humanitarian', 'request', ',', 'that', 'family', 'members', 'with', 'loved', 'ones', 'buried', 'on', 'the', 'islands', 'should', 'be', 'able', 'to', 'travel', 'there', 'by', 'air', 'to', 'inaugurate', 'a', 'cenotaph', 'to', 'pay', 'tribute', 'to', 'those', 'who', 'fought', 'for', 'their', 'homeland', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
78,"['All', 'of', 'this', 'points', 'to', 'the', 'very', 'clear', 'need', 'to', 'look', 'at', 'multilateralism', 'not', 'only', 'as', 'a', 'type', 'of', 'rhetorical', 'statement', 'repeated', 'every', 'year', 'in', 'this', 'or', 'other', 'multilateral', 'forums', ',', 'but', 'rather', 'in', 'terms', 'of', 'concrete', 'results', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
79,"['Otherwise', ',', 'it', 'will', 'become', 'increasingly', 'complicated', ',', 'with', 'ever', 'more', 'unresolved', 'problems', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
80,"['For', ',', 'in', 'the', 'final', 'analysis', ',', 'the', 'multilateralism', 'we', 'have', 'been', 'persistently', 'proclaiming', 'since', '2003', 'has', 'not', 'been', 'put', 'into', 'practice', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
81,"['My', 'country', 'and', 'the', 'United', 'States', 'are', 'the', 'only', 'two', 'countries', 'to', 'have', 'experienced', 'attacks', 'of', 'international', 'terrorism', '.']","['O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
82,"['For', 'Argentina', ',', 'the', 'first', 'was', 'in', '1992', ',', 'at', 'the', 'Embassy', 'of', 'Israel', ',', 'and', 'the', 'second', 'was', 'at', 'the', 'Asociación', 'Mutual', 'Israelita', 'Argentina', '(', 'AMIA', ')', '.']","['O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'I-ORG', 'O', 'O']"
83,"['Hundreds', 'of', 'people', 'died', 'in', 'those', 'attacks', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
84,"['Today', ',', 'in', 'this', 'Assembly', ',', 'I', 'am', 'joined', 'by', 'the', 'head', 'of', 'AMIA', ',', 'the', 'entity', 'that', 'was', 'bombed', ',', 'as', 'well', 'as', 'by', 'family', 'members', 'who', 'have', 'accompanied', 'him', '.']","['O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
85,"['In', '2007', ',', 'then-President', 'Néstor', 'Kirchner', 'came', 'here', 'to', 'the', 'Assembly', '(', 'see', 'A/62/PV5', ')', 'to', 'call', 'on', 'the', 'Islamic', 'Republic', 'of', 'Iran', 'to', 'agree', 'to', 'extradite', 'officials', 'of', 'its', 'country', 'wanted', 'by', 'the', 'Argentine', 'justice', 'system', 'in', 'order', 'to', 'carry', 'out', 'a', 'proper', 'investigation', 'and', 'assign', 'responsibility', 'for', 'that', 'serious', 'attack', '.']","['O', 'O', 'O', 'O', 'I-PER', 'I-PRG', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
86,"['Last', 'year', ',', 'I', 'myself', 'came', 'here', '(see', 'A/63/PV.5', ')', 'to', 'call', 'once', 'again', 'on', 'the', 'authorities', 'of', 'the', 'Islamic', 'Republic', 'of', 'Iran', 'to', 'accede', 'to', 'our', 'request', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
87,"['I', 'said', 'that', 'there', 'were', 'constitutional', 'guarantees', 'in', 'my', 'country', ';', 'that', 'the', 'principle', 'that', 'no', 'one', 'is', 'guilty', 'until', 'proven', 'guilty', 'beyond', 'a', 'shadow', 'of', 'a', 'doubt', 'prevails', 'from', 'one', 'end', 'of', 'my', 'country', 'to', 'the', 'other', ';', 'and', 'that', 'we', 'have', 'guarantees', 'for', 'freedom', 'and', 'the', 'administration', 'of', 'justice', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
88,"['Nevertheless', ',', 'that', 'did', 'not', 'happen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
89,"['Instead', ',', 'this', 'year', ',', 'one', 'of', 'the', 'officials', 'whose', 'extradition', 'was', 'sought', 'by', 'the', 'prosecutor', 'on', 'the', 'case', 'was', 'promoted', 'to', 'minister', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
90,"['I', 'know', 'that', 'some', '4', ',', '5', 'or', '15', 'speakers', 'from', 'now', 'the', 'President', 'of', 'the', 'Islamic', 'Republic', 'of', 'Iran', 'will', 'take', 'the', 'floor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']"
91,"['Surely', ',', 'he', 'will', 'once', 'again', 'deny', 'tragedies', 'that', 'occurred', 'in', 'the', 'course', 'of', 'western', 'history', 'in', 'the', 'twentieth', 'century', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
92,"['He', 'will', 'surely', 'invoke', 'the', 'threat', 'of', 'other', 'imperialisms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
93,"['And', 'he', 'will', 'also', 'surely', 'invoke', 'God', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
